   3.0386284e+24   3.8373281e+24   4.8459652e+24   6.1197212e+24   7.7282826e+24   9.7596522e+24   1.2324965e+25   1.5564567e+25   1.9655695e+25   2.4822170e+25   3.1346647e+25   3.9586076e+25   4.9991228e+25   6.3131361e+25   7.9725363e+25   1.0068108e+26   1.2714498e+26   1.6056488e+26   2.0276916e+26   2.5606679e+26   3.2337364e+26   4.0837201e+26   5.1571209e+26   6.5126639e+26   8.2245097e+26   1.0386312e+27   1.3116342e+27   1.6563956e+27   2.0917772e+27   2.6415983e+27   3.3359392e+27   4.2127868e+27   5.3201127e+27   6.7184978e+27   8.4844468e+27   1.0714573e+28   1.3530886e+28   1.7087463e+28   2.1578882e+28   2.7250865e+28   3.4413722e+28   4.3459327e+28   5.4882558e+28   6.9308371e+28   8.7525993e+28   1.1053209e+29   1.3958532e+29   1.7627515e+29   2.2260886e+29   2.8112133e+29   3.5501373e+29   4.4832866e+29   5.6617131e+29   7.1498875e+29   9.0292267e+29   1.1402548e+30   1.4399694e+30   1.8184636e+30   2.2964446e+30   2.9000622e+30   3.6623401e+30   4.6249817e+30   5.8406525e+30   7.3758610e+30   9.3145971e+30   1.1762928e+31   1.4854799e+31   1.8759365e+31   2.3690241e+31   2.9917192e+31   3.7780890e+31   4.7711551e+31   6.0252474e+31   7.6089764e+31   9.6089866e+31
   1.1143671e+16   1.4072772e+16   1.7771783e+16   2.2443074e+16   2.8342209e+16   3.5791924e+16   4.5199788e+16   5.7080497e+16   7.2084037e+16   9.1031238e+16   1.1495869e+17   1.4517544e+17   1.8333463e+17   2.3152391e+17   2.9237969e+17   3.6923134e+17   4.6628335e+17   5.8884537e+17   7.4362266e+17   9.3908297e+17   1.1859198e+18   1.4976374e+18   1.8912895e+18   2.3884127e+18   3.0162041e+18   3.8090096e+18   4.8102032e+18   6.0745593e+18   7.6712498e+18   9.6876285e+18   1.2234010e+19   1.5449705e+19   1.9510641e+19   2.4638989e+19   3.1115317e+19   3.9293941e+19   4.9622305e+19   6.2665468e+19   7.9137010e+19   9.9938078e+19   1.2620668e+20   1.5937995e+20   2.0127278e+20   2.5417709e+20   3.2098722e+20   4.0535833e+20   5.1190627e+20   6.4646021e+20   8.1638150e+20   1.0309664e+21   1.3019546e+21   1.6441718e+21   2.0763404e+21   2.6221040e+21   3.3113208e+21   4.1816975e+21   5.2808516e+21   6.6689170e+21   8.4218338e+21   1.0635503e+22   1.3431032e+22   1.6961362e+22   2.1419635e+22   2.7049760e+22   3.4159757e+22   4.3138608e+22   5.4477539e+22   6.8796894e+22   8.6880074e+22   1.0971640e+23   1.3855522e+23   1.7497429e+23   2.2096607e+23   2.7904673e+23   3.5239382e+23
   2.8929221e+10   3.6533232e+10   4.6135948e+10   5.8262725e+10   7.3577012e+10   9.2916640e+10   1.1733967e+11   1.4818226e+11   1.8713178e+11   2.3631914e+11   2.9843534e+11   3.7687871e+11   4.7594082e+11   6.0104129e+11   7.5902427e+11   9.5853287e+11   1.2104821e+12   1.5286558e+12   1.9304612e+12   2.4378805e+12   3.0786745e+12   3.8879003e+12   4.9098302e+12   6.2003731e+12   7.8301336e+12   9.8882748e+12   1.2487396e+13   1.5769693e+13   1.9914737e+13   2.5149302e+13   3.1759765e+13   4.0107781e+13   5.0650062e+13   6.3963370e+13   8.0776064e+13   1.0200795e+14   1.2882062e+14   1.6268097e+14   2.0544146e+14   2.5944150e+14   3.2763538e+14   4.1375394e+14   5.2250867e+14   6.5984944e+14   8.3329006e+14   1.0523193e+15   1.3289202e+15   1.6782253e+15   2.1193447e+15   2.6764119e+15   3.3799036e+15   4.2683071e+15   5.3902265e+15   6.8070410e+15   8.5962634e+15   1.0855781e+16   1.3709210e+16   1.7312659e+16   2.1863270e+16   2.7610004e+16   3.4867260e+16   4.4032077e+16   5.5605855e+16   7.0221787e+16   8.8679498e+16   1.1198880e+17   1.4142492e+17   1.7859828e+17   2.2554263e+17   2.8482623e+17   3.5969246e+17   4.5423719e+17   5.7363288e+17   7.2441159e+17   9.1482230e+17
   2.7551614e+06   3.4793519e+06   4.3938950e+06   5.5488247e+06   7.0073262e+06   8.8491931e+06   1.1175192e+07   1.4112578e+07   1.7822051e+07   2.2506556e+07   2.8422376e+07   3.5893163e+07   4.5327637e+07   5.7241951e+07   7.2287928e+07   9.1288722e+07   1.1528385e+08   1.4558607e+08   1.8385319e+08   2.3217878e+08   2.9320669e+08   3.7027572e+08   4.6760224e+08   5.9051092e+08   7.4572600e+08   9.4173917e+08   1.1892742e+09   1.5018734e+09   1.8966391e+09   2.3951683e+09   3.0247354e+09   3.8197834e+09   4.8238089e+09   6.0917412e+09   7.6929480e+09   9.7150300e+09   1.2268614e+10   1.5493404e+10   1.9565827e+10   2.4708680e+10   3.1203327e+10   3.9405084e+10   4.9762662e+10   6.2842718e+10   7.9360850e+10   1.0022075e+11   1.2656366e+11   1.5983076e+11   2.0184208e+11   2.5489603e+11   3.2189514e+11   4.0650489e+11   5.1335420e+11   6.4828873e+11   8.1869064e+11   1.0338825e+12   1.3056372e+12   1.6488224e+12   2.0822134e+12   2.6295206e+12   3.3206869e+12   4.1935254e+12   5.2957885e+12   6.6877801e+12   8.4456550e+12   1.0665585e+13   1.3469021e+13   1.7009337e+13   2.1480221e+13   2.7126271e+13   3.4256378e+13   4.3260626e+13   5.4631629e+13   6.8991486e+13   8.7125814e+13
   2.8453903e+03   3.5929598e+03   4.5370271e+03   5.7292414e+03   7.2348279e+03   9.1361560e+03   1.1537246e+04   1.4569460e+04   1.8398687e+04   2.3234422e+04   2.9341225e+04   3.7053193e+04   4.6792243e+04   5.9091190e+04   7.4622900e+04   9.4237102e+04   1.1900687e+05   1.5028735e+05   1.8978986e+05   2.3967556e+05   3.0267365e+05   3.8223071e+05   4.8269926e+05   6.0957584e+05   7.6980177e+05   9.7214289e+05   1.2276691e+06   1.5503601e+06   1.9578701e+06   2.4724935e+06   3.1223851e+06   3.9430999e+06   4.9795386e+06   6.2884040e+06   7.9413030e+06   1.0028665e+07   1.2664686e+07   1.5993584e+07   2.0197477e+07   2.5506359e+07   3.2210675e+07   4.0677211e+07   5.1369166e+07   6.4871489e+07   8.1922881e+07   1.0345621e+08   1.3064955e+08   1.6499062e+08   2.0835821e+08   2.6312491e+08   3.3228698e+08   4.1962820e+08   5.2992697e+08   6.6921763e+08   8.4512067e+08   1.0672596e+09   1.3477875e+09   1.7020518e+09   2.1494341e+09   2.7144102e+09   3.4278896e+09   4.3289063e+09   5.4667540e+09   6.9036837e+09   8.7183086e+09   1.1009905e+10   1.3903846e+10   1.7558455e+10   2.2173673e+10   2.8001996e+10   3.5362287e+10   4.4657221e+10   5.6395318e+10   7.1218759e+10   8.9938523e+10
   8.8537299e+01   9.1039636e+01   9.3542469e+01   9.6049518e+01   9.8565017e+01   1.0109369e+02   1.0364074e+02   1.0621181e+02   1.0881295e+02   1.2573833e+02   1.5844944e+02   1.9975873e+02   2.5192619e+02   3.1780591e+02   4.0100211e+02   5.0606642e+02   6.3874684e+02   8.0630224e+02   1.0178994e+03   1.2851148e+03   1.6225675e+03   2.0487193e+03   2.5868846e+03   3.2665062e+03   4.1247655e+03   5.2086173e+03   6.5773583e+03   8.3058713e+03   1.0488722e+04   1.3245332e+04   1.6726514e+04   2.1122721e+04   2.6674465e+04   3.3685479e+04   4.2539329e+04   5.3720403e+04   6.7840409e+04   8.5671842e+04   1.0819024e+05   1.3662758e+05   1.7253964e+05   2.1789114e+05   2.7516322e+05   3.4748920e+05   4.3882598e+05   5.5417052e+05   6.9983324e+05   8.8378322e+05   1.1160842e+06   1.4094453e+06   1.7799159e+06   2.2477643e+06   2.8385861e+06   3.5847047e+06   4.5269397e+06   5.7168399e+06   7.2195040e+06   9.1171415e+06   1.1513571e+07   1.4539899e+07   1.8361693e+07   2.3188041e+07   2.9282990e+07   3.6979987e+07   4.6700132e+07   5.8975205e+07   7.4476765e+07   9.4052892e+07   1.1877458e+08   1.4999433e+08   1.8942016e+08   2.3920902e+08   3.0208482e+08   3.8148745e+08   4.8176097e+08
   4.4544395e+01   4.7027601e+01   4.9547370e+01   5.2086481e+01   5.4647307e+01   5.7225870e+01   5.9809528e+01   6.2395332e+01   6.4983765e+01   6.7571264e+01   7.0146095e+01   7.2711787e+01   7.5269144e+01   7.7817252e+01   8.0355853e+01   8.2879118e+01   8.5392657e+01   8.7900252e+01   9.0404323e+01   9.2907866e+01   9.5414429e+01   9.7928088e+01   1.0045342e+02   1.0299549e+02   1.0555979e+02   1.0815229e+02   1.1859967e+02   1.4943437e+02   1.8837403e+02   2.3754902e+02   2.9964969e+02   3.7807354e+02   4.7711108e+02   6.0218060e+02   7.6012458e+02   9.5958403e+02   1.2114712e+03   1.5295668e+03   1.9312734e+03   2.4385683e+03   3.0792050e+03   3.8882324e+03   4.9099117e+03   6.2001384e+03   7.8294995e+03   9.8871364e+03   1.2485621e+04   1.5767114e+04   1.9911143e+04   2.5144425e+04   3.1753270e+04   4.0099241e+04   5.0638941e+04   6.3948988e+04   8.0757565e+04   1.0198426e+05   1.2879036e+05   1.6264241e+05   2.0539243e+05   2.5937925e+05   3.2755643e+05   4.1365391e+05   5.2238200e+05   6.5968913e+05   8.3308729e+05   1.0520629e+06   1.3285961e+06   1.6778156e+06   2.1188270e+06   2.6757578e+06   3.3790772e+06   4.2672632e+06   5.3889078e+06   6.8053753e+06   8.5941597e+06
   1.7382623e+01   1.8942235e+01   2.0588815e+01   2.2316177e+01   2.4132157e+01   2.6029742e+01   2.8010962e+01   3.0071772e+01   3.2205971e+01   3.4415345e+01   3.6684410e+01   3.9016641e+01   4.1403622e+01   4.3833804e+01   4.6308790e+01   4.8816853e+01   5.1349757e+01   5.3907945e+01   5.6482070e+01   5.9061265e+01   6.1648803e+01   6.4240399e+01   6.6824403e+01   6.9401169e+01   7.1971887e+01   7.4534758e+01   7.7087399e+01   7.9622470e+01   8.2148333e+01   8.4665958e+01   8.7176941e+01   8.9683485e+01   9.2188377e+01   9.4694966e+01   9.7207141e+01   9.9728640e+01   1.0226469e+02   1.0482213e+02   1.0740682e+02   1.1096075e+02   1.3978755e+02   1.7619152e+02   2.2216433e+02   2.8022113e+02   3.5353817e+02   4.4612660e+02   5.6305187e+02   7.1071089e+02   8.9718198e+02   1.1326669e+03   1.4300487e+03   1.8055972e+03   2.2798581e+03   2.8787781e+03   3.6351235e+03   4.5902734e+03   5.7964835e+03   7.3197444e+03   9.2433928e+03   1.1672670e+04   1.4740479e+04   1.8614659e+04   2.3507163e+04   2.9685654e+04   3.7488155e+04   4.7341535e+04   5.9784862e+04   7.5498904e+04   9.5343362e+04   1.2040391e+05   1.5205160e+05   1.9201784e+05   2.4248916e+05   3.0622680e+05   3.8671781e+05
   5.1502078e+00   6.1071879e+00   7.1155716e+00   8.1677370e+00   9.2633479e+00   1.0404338e+01   1.1596672e+01   1.2846365e+01   1.4160648e+01   1.5545127e+01   1.7006046e+01   1.8546096e+01   2.0170604e+01   2.1877690e+01   2.3673173e+01   2.5548954e+01   2.7511346e+01   2.9550789e+01   3.1668085e+01   3.3858557e+01   3.6112711e+01   3.8432442e+01   4.0803571e+01   4.3224369e+01   4.5691956e+01   4.8188177e+01   5.0716725e+01   5.3272401e+01   5.5838299e+01   5.8417427e+01   6.1006345e+01   6.3595971e+01   6.6179206e+01   6.8759709e+01   7.1334854e+01   7.3901123e+01   7.6450050e+01   7.8989492e+01   8.1519571e+01   8.4041056e+01   8.6555345e+01   8.9064449e+01   9.1567197e+01   9.4069777e+01   9.6577583e+01   9.9094980e+01   1.0162681e+02   1.0417839e+02   1.0675546e+02   1.0936418e+02   1.3197067e+02   1.6631997e+02   2.0969803e+02   2.6447805e+02   3.3365703e+02   4.2101970e+02   5.3134562e+02   6.7067067e+02   8.4661723e+02   1.0688112e+03   1.3494087e+03   1.7037609e+03   2.1512543e+03   2.7163709e+03   3.4300278e+03   4.3312686e+03   5.4693995e+03   6.9066868e+03   8.7217634e+03   1.1013931e+04   1.3908592e+04   1.7564111e+04   2.2180479e+04   2.8010253e+04   3.5372377e+04
   6.5425102e-01   9.0524361e-01   1.2370933e+00   1.6641166e+00   2.1959761e+00   2.8355085e+00   3.5776004e+00   4.4096353e+00   5.3171227e+00   6.2837195e+00   7.3005404e+00   8.3600923e+00   9.4638626e+00   1.0613188e+01   1.1815700e+01   1.3075959e+01   1.4402919e+01   1.5800054e+01   1.7275653e+01   1.8829715e+01   2.0470087e+01   2.2191669e+01   2.4002034e+01   2.5893288e+01   2.7869197e+01   2.9923990e+01   3.2053432e+01   3.4257922e+01   3.6522372e+01   3.8851099e+01   4.1233640e+01   4.3661200e+01   4.6134123e+01   4.8638883e+01   5.1170582e+01   5.3728082e+01   5.6299923e+01   5.8879115e+01   6.1467055e+01   6.4059412e+01   6.6641920e+01   6.9219740e+01   7.1791701e+01   7.4355946e+01   7.6907134e+01   7.9443419e+01   8.1970448e+01   8.4489133e+01   8.7001014e+01   8.9508241e+01   9.2013549e+01   9.4520240e+01   9.7029861e+01   9.9549143e+01   1.0208395e+02   1.0463968e+02   1.0722216e+02   1.0983764e+02   1.3753189e+02   1.7334297e+02   2.1856703e+02   2.7567828e+02   3.4780123e+02   4.3888170e+02   5.5390265e+02   6.9915680e+02   8.8259091e+02   1.1142405e+03   1.4067791e+03   1.7762111e+03   2.2427480e+03   2.8319135e+03   3.5759407e+03   4.5155345e+03   5.7020995e+03
